handlerId,conferenceJournalId,authorId
chair1346,c100,a6361
chair1346,c100,a7903
chair1346,c100,a3104
chair1346,c100,a4075
chair1346,c100,a6794
chair1346,c100,a5679
chair1346,c100,a8259
chair1346,c100,a6327
chair1346,c100,a3994
chair1346,c100,a1981
chair1346,c100,a7174
chair1346,c100,a1922
chair1346,c100,a4988
chair1346,c100,a7439
chair1346,c100,a3066
chair1346,c100,a4778
chair1346,c100,a4973
chair1346,c100,a8290
chair1346,c100,a139
chair1346,c100,a3822
chair1346,c100,a1318
chair1346,c100,a601
chair1346,c100,a2267
chair1346,c100,a10260
chair1346,c100,a5752
chair1346,c100,a8192
chair1346,c100,a834
chair1346,c100,a9622
chair1346,c100,a530
chair1346,c100,a4726
chair1346,c100,a9094
chair1346,c100,a7724
chair1346,c100,a3930
chair1346,c100,a3726
chair1346,c100,a8948
chair1346,c100,a6118
chair1346,c100,a9667
chair1346,c100,a6542
chair1346,c100,a8168
chair1346,c100,a1717
chair1346,c100,a6270
chair1409,c100,a6787
chair1409,c100,a7526
chair1409,c100,a7324
chair1409,c100,a7104
chair1409,c100,a9664
chair1409,c100,a7372
chair1409,c100,a5596
chair1409,c100,a5061
chair1409,c100,a10207
chair1409,c100,a8913
chair1409,c100,a8538
chair1409,c100,a8999
chair1409,c100,a1408
chair1409,c100,a8975
chair1409,c100,a8950
chair1409,c100,a4030
chair1409,c100,a2532
chair1409,c100,a1764
chair1409,c100,a2381
chair1409,c100,a6361
chair1409,c100,a7903
chair1409,c100,a3104
chair1409,c100,a4075
chair1409,c100,a6794
chair1409,c100,a5679
chair1409,c100,a8259
chair1409,c100,a6327
chair1409,c100,a3994
chair1409,c100,a1981
chair1409,c100,a7174
chair1409,c100,a1922
chair1409,c100,a4988
chair1409,c100,a7439
chair1409,c100,a3066
chair1409,c100,a4778
chair1409,c100,a4973
chair1409,c100,a8290
chair1409,c100,a139
chair1409,c100,a3822
chair1409,c100,a1318
chair1409,c100,a601
chair1409,c100,a2267
chair1409,c100,a10260
chair1409,c100,a5752
chair1409,c100,a8192
chair1409,c100,a834
chair1409,c100,a9622
chair1409,c100,a530
chair1409,c100,a4726
chair1409,c100,a9094
chair1409,c100,a7724
chair1409,c100,a3930
chair1409,c100,a3726
chair1409,c100,a8948
chair1409,c100,a6118
chair1409,c100,a9667
chair1409,c100,a6542
chair1409,c100,a8168
chair1409,c100,a1717
chair1409,c100,a6270
chair1417,c100,a6787
chair1417,c100,a7526
chair1417,c100,a7324
chair1417,c100,a7104
chair1417,c100,a9664
chair1417,c100,a7372
chair1417,c100,a5596
chair1417,c100,a5061
chair1417,c100,a10207
chair1417,c100,a8913
chair1417,c100,a8538
chair1417,c100,a8999
chair1417,c100,a1408
chair1417,c100,a8975
chair1417,c100,a8950
chair1417,c100,a4030
chair1417,c100,a2532
chair1417,c100,a1764
chair1417,c100,a2381
chair1417,c100,a6361
chair1417,c100,a7903
chair1417,c100,a3104
chair1417,c100,a4075
chair1417,c100,a6794
chair1417,c100,a5679
chair1417,c100,a8259
chair1417,c100,a6327
chair1417,c100,a3994
chair1417,c100,a1981
chair1417,c100,a7174
chair1417,c100,a1922
chair1417,c100,a4988
chair1417,c100,a7439
chair1417,c100,a3066
chair1417,c100,a4778
chair1417,c100,a4973
chair1417,c100,a8290
chair1417,c100,a139
chair1417,c100,a3822
chair1417,c100,a1318
chair1417,c100,a601
chair1417,c100,a2267
chair1417,c100,a10260
chair1417,c100,a5752
chair1417,c100,a8192
chair1417,c100,a834
chair1417,c100,a9622
chair1417,c100,a530
chair1417,c100,a4726
chair1417,c100,a9094
chair1417,c100,a7724
chair1417,c100,a3930
chair1417,c100,a3726
chair1417,c100,a8948
chair1417,c100,a6118
chair1417,c100,a9667
chair1417,c100,a6542
chair1417,c100,a8168
chair1417,c100,a1717
chair1417,c100,a6270
chair1461,c100,a6787
chair1461,c100,a7526
chair1461,c100,a7324
chair1461,c100,a7104
chair1461,c100,a9664
chair1461,c100,a7372
chair1461,c100,a5596
chair1461,c100,a5061
chair1461,c100,a10207
chair1461,c100,a8913
chair1461,c100,a8538
chair1461,c100,a8999
chair1461,c100,a1408
chair1461,c100,a8975
chair1461,c100,a8950
chair1461,c100,a4030
chair1461,c100,a2532
chair1461,c100,a1764
chair1461,c100,a2381
chair1461,c100,a6361
chair1461,c100,a7903
chair1461,c100,a3104
chair1461,c100,a4075
chair1461,c100,a6794
chair1461,c100,a5679
chair1461,c100,a8259
chair1461,c100,a6327
chair1461,c100,a3994
chair1461,c100,a1981
chair1461,c100,a7174
chair1461,c100,a1922
chair1461,c100,a4988
chair1461,c100,a7439
chair1461,c100,a3066
chair1461,c100,a4778
chair1461,c100,a4973
chair1461,c100,a8290
chair1461,c100,a139
chair1461,c100,a3822
chair1461,c100,a1318
chair1461,c100,a601
chair1461,c100,a2267
chair1461,c100,a10260
chair1461,c100,a5752
chair1461,c100,a8192
chair1461,c100,a834
chair1461,c100,a9622
chair1461,c100,a530
chair1461,c100,a4726
chair1461,c100,a9094
chair1461,c100,a7724
chair1461,c100,a3930
chair1461,c100,a3726
chair1461,c100,a8948
chair1461,c100,a6118
chair1461,c100,a9667
chair1461,c100,a6542
chair1461,c100,a8168
chair1461,c100,a1717
chair1461,c100,a6270
chair1535,c100,a6787
chair1535,c100,a7526
chair1535,c100,a7324
chair1535,c100,a7104
chair1535,c100,a9664
chair1535,c100,a7372
chair1535,c100,a5596
chair1535,c100,a5061
chair1535,c100,a10207
chair1535,c100,a8913
chair1535,c100,a8538
chair1535,c100,a8999
chair1535,c100,a1408
chair1535,c100,a8975
chair1535,c100,a8950
chair1535,c100,a4030
chair1535,c100,a2532
chair1535,c100,a1764
chair1535,c100,a2381
chair1535,c100,a6361
chair1535,c100,a7903
chair1535,c100,a3104
chair1535,c100,a4075
chair1535,c100,a6794
chair1535,c100,a5679
chair1535,c100,a8259
chair1535,c100,a6327
chair1535,c100,a3994
chair1535,c100,a1981
chair1535,c100,a7174
chair1535,c100,a1922
chair1535,c100,a4988
chair1535,c100,a7439
chair1535,c100,a3066
chair1535,c100,a4778
chair1535,c100,a4973
chair1535,c100,a8290
chair1535,c100,a139
chair1535,c100,a3822
chair1535,c100,a1318
chair1535,c100,a601
chair1535,c100,a2267
chair1535,c100,a10260
chair1535,c100,a5752
chair1535,c100,a8192
chair1535,c100,a834
chair1535,c100,a9622
chair1535,c100,a530
chair1535,c100,a4726
chair1535,c100,a9094
chair1535,c100,a7724
chair1535,c100,a3930
chair1535,c100,a3726
chair1535,c100,a8948
chair1535,c100,a6118
chair1535,c100,a9667
chair1535,c100,a6542
chair1535,c100,a8168
chair1535,c100,a1717
chair1535,c100,a6270
chair1538,c100,a6787
chair1538,c100,a7526
chair1538,c100,a7324
chair1538,c100,a7104
chair1538,c100,a9664
chair1538,c100,a7372
chair1538,c100,a5596
chair1538,c100,a5061
chair1538,c100,a10207
chair1538,c100,a8913
chair1538,c100,a8538
chair1538,c100,a8999
chair1538,c100,a1408
chair1538,c100,a8975
chair1538,c100,a8950
chair1538,c100,a4030
chair1538,c100,a2532
chair1538,c100,a1764
chair1538,c100,a2381
chair1538,c100,a6361
chair1538,c100,a7903
chair1538,c100,a3104
chair1538,c100,a4075
chair1538,c100,a6794
chair1538,c100,a5679
chair1538,c100,a8259
chair1538,c100,a6327
chair1538,c100,a3994
chair1538,c100,a1981
chair1538,c100,a7174
chair1538,c100,a1922
chair1538,c100,a4988
chair1538,c100,a7439
chair1538,c100,a3066
chair1538,c100,a4778
chair1538,c100,a4973
chair1538,c100,a8290
chair1538,c100,a139
chair1538,c100,a3822
chair1538,c100,a1318
chair1538,c100,a601
chair1538,c100,a2267
chair1538,c100,a10260
chair1538,c100,a5752
chair1538,c100,a8192
chair1538,c100,a834
chair1538,c100,a9622
chair1538,c100,a530
chair1538,c100,a4726
chair1538,c100,a9094
chair1538,c100,a7724
chair1538,c100,a3930
chair1538,c100,a3726
chair1538,c100,a8948
chair1538,c100,a6118
chair1538,c100,a9667
chair1538,c100,a6542
chair1538,c100,a8168
chair1538,c100,a1717
chair1538,c100,a6270
chair1586,c100,a6787
chair1586,c100,a7526
chair1586,c100,a7324
chair1586,c100,a7104
chair1586,c100,a9664
chair1586,c100,a7372
chair1586,c100,a5596
chair1586,c100,a5061
chair1586,c100,a10207
chair1586,c100,a8913
chair1586,c100,a8538
chair1586,c100,a8999
chair1586,c100,a1408
chair1586,c100,a8975
chair1586,c100,a8950
chair1586,c100,a4030
chair1586,c100,a2532
chair1586,c100,a1764
chair1586,c100,a2381
chair1586,c100,a6361
chair1586,c100,a7903
chair1586,c100,a3104
chair1586,c100,a4075
chair1586,c100,a6794
chair1586,c100,a5679
chair1586,c100,a8259
chair1586,c100,a6327
chair1586,c100,a3994
chair1586,c100,a1981
chair1586,c100,a7174
chair1586,c100,a1922
chair1586,c100,a4988
chair1586,c100,a7439
chair1586,c100,a3066
chair1586,c100,a4778
chair1586,c100,a4973
chair1586,c100,a8290
chair1586,c100,a139
chair1586,c100,a3822
chair1586,c100,a1318
chair1586,c100,a601
chair1586,c100,a2267
chair1586,c100,a10260
chair1586,c100,a5752
chair1586,c100,a8192
chair1586,c100,a834
chair1586,c100,a9622
chair1586,c100,a530
chair1586,c100,a4726
chair1586,c100,a9094
chair1586,c100,a7724
chair1586,c100,a3930
chair1586,c100,a3726
chair1586,c100,a8948
chair1586,c100,a6118
chair1586,c100,a9667
chair1586,c100,a6542
chair1586,c100,a8168
chair1586,c100,a1717
chair1586,c100,a6270
chair1591,c100,a6787
chair1591,c100,a7526
chair1591,c100,a7324
chair1591,c100,a7104
chair1591,c100,a9664
chair1591,c100,a7372
chair1591,c100,a5596
chair1591,c100,a5061
chair1591,c100,a10207
chair1591,c100,a8913
chair1591,c100,a8538
chair1591,c100,a8999
chair1591,c100,a1408
chair1591,c100,a8975
chair1591,c100,a8950
chair1591,c100,a4030
chair1591,c100,a2532
chair1591,c100,a1764
chair1591,c100,a2381
chair1591,c100,a6361
chair1591,c100,a7903
chair1591,c100,a3104
chair1591,c100,a4075
chair1591,c100,a6794
chair1591,c100,a5679
chair1591,c100,a8259
chair1591,c100,a6327
chair1591,c100,a3994
chair1591,c100,a1981
chair1591,c100,a7174
chair1591,c100,a1922
chair1591,c100,a4988
chair1591,c100,a7439
chair1591,c100,a3066
chair1591,c100,a4778
chair1591,c100,a4973
chair1591,c100,a8290
chair1591,c100,a139
chair1591,c100,a3822
chair1591,c100,a1318
chair1591,c100,a601
chair1591,c100,a2267
chair1591,c100,a10260
chair1591,c100,a5752
chair1591,c100,a8192
chair1591,c100,a834
chair1591,c100,a9622
chair1591,c100,a530
chair1591,c100,a4726
chair1591,c100,a9094
chair1591,c100,a7724
chair1591,c100,a3930
chair1591,c100,a3726
chair1591,c100,a8948
chair1591,c100,a6118
chair1591,c100,a9667
chair1591,c100,a6542
chair1591,c100,a8168
chair1591,c100,a1717
chair1591,c100,a6270
chair1621,c100,a6787
chair1621,c100,a7526
chair1621,c100,a7324
chair1621,c100,a7104
chair1621,c100,a9664
chair1621,c100,a7372
chair1621,c100,a5596
chair1621,c100,a5061
chair1621,c100,a10207
chair1621,c100,a8913
chair1621,c100,a8538
chair1621,c100,a8999
chair1621,c100,a1408
chair1621,c100,a8975
chair1621,c100,a8950
chair1621,c100,a4030
chair1621,c100,a2532
chair1621,c100,a1764
chair1621,c100,a2381
chair1621,c100,a6361
chair1621,c100,a7903
chair1621,c100,a3104
chair1621,c100,a4075
chair1621,c100,a6794
chair1621,c100,a5679
chair1621,c100,a8259
chair1621,c100,a6327
chair1621,c100,a3994
chair1621,c100,a1981
chair1621,c100,a7174
chair1621,c100,a1922
chair1621,c100,a4988
chair1621,c100,a7439
chair1621,c100,a3066
chair1621,c100,a4778
chair1621,c100,a4973
chair1621,c100,a8290
chair1621,c100,a139
chair1621,c100,a3822
chair1621,c100,a1318
chair1621,c100,a601
chair1621,c100,a2267
chair1621,c100,a10260
chair1621,c100,a5752
chair1621,c100,a8192
chair1621,c100,a834
chair1621,c100,a9622
chair1621,c100,a530
chair1621,c100,a4726
chair1621,c100,a9094
chair1621,c100,a7724
chair1621,c100,a3930
chair1621,c100,a3726
chair1621,c100,a8948
chair1621,c100,a6118
chair1621,c100,a9667
chair1621,c100,a6542
chair1621,c100,a8168
chair1621,c100,a1717
chair1621,c100,a6270
chair1648,c100,a6787
chair1648,c100,a7526
chair1648,c100,a7324
chair1648,c100,a7104
chair1648,c100,a9664
chair1648,c100,a7372
chair1648,c100,a5596
chair1648,c100,a5061
chair1648,c100,a10207
chair1648,c100,a8913
chair1648,c100,a8538
chair1648,c100,a8999
chair1648,c100,a1408
chair1648,c100,a8975
chair1648,c100,a8950
chair1648,c100,a4030
chair1648,c100,a2532
chair1648,c100,a1764
chair1648,c100,a2381
chair1648,c100,a6361
chair1648,c100,a7903
chair1648,c100,a3104
chair1648,c100,a4075
chair1648,c100,a6794
chair1648,c100,a5679
chair1648,c100,a8259
chair1648,c100,a6327
chair1648,c100,a3994
chair1648,c100,a1981
chair1648,c100,a7174
chair1648,c100,a1922
chair1648,c100,a4988
chair1648,c100,a7439
chair1648,c100,a3066
chair1648,c100,a4778
chair1648,c100,a4973
chair1648,c100,a8290
chair1648,c100,a139
chair1648,c100,a3822
chair1648,c100,a1318
chair1648,c100,a601
chair1648,c100,a2267
chair1648,c100,a10260
chair1648,c100,a5752
chair1648,c100,a8192
chair1648,c100,a834
chair1648,c100,a9622
chair1648,c100,a530
chair1648,c100,a4726
chair1648,c100,a9094
chair1648,c100,a7724
chair1648,c100,a3930
chair1648,c100,a3726
chair1648,c100,a8948
chair1648,c100,a6118
chair1648,c100,a9667
chair1648,c100,a6542
chair1648,c100,a8168
chair1648,c100,a1717
chair1648,c100,a6270
chair11,c51,a4100
chair11,c51,a7788
chair11,c51,a7102
chair11,c51,a8560
chair11,c51,a9983
chair11,c51,a5356
chair11,c51,a8894
chair11,c51,a9044
chair11,c51,a6620
chair11,c51,a10224
chair11,c51,a6063
chair11,c51,a997
chair11,c51,a4759
chair11,c51,a884
chair11,c51,a4724
chair11,c51,a5978
chair11,c51,a10213
chair11,c51,a7649
chair11,c51,a7776
chair11,c51,a10623
chair11,c51,a1308
chair11,c51,a9361
chair11,c51,a4860
chair11,c51,a1874
chair11,c51,a5638
chair11,c51,a933
chair11,c51,a134
chair11,c51,a1480
chair11,c51,a1204
chair11,c51,a616
chair11,c51,a7850
chair11,c51,a9816
chair11,c51,a8587
chair11,c51,a3710
chair223,c51,a4100
chair223,c51,a7788
chair223,c51,a7102
chair223,c51,a8560
chair223,c51,a9983
chair223,c51,a5356
chair223,c51,a8894
chair223,c51,a9044
chair223,c51,a6620
chair223,c51,a10224
chair223,c51,a6063
chair223,c51,a997
chair223,c51,a4759
chair223,c51,a884
chair223,c51,a4724
chair223,c51,a5978
chair223,c51,a10213
chair223,c51,a7649
chair223,c51,a7776
chair223,c51,a10623
chair223,c51,a1308
chair223,c51,a9361
chair223,c51,a4860
chair223,c51,a1874
chair223,c51,a5638
chair223,c51,a933
chair223,c51,a134
chair223,c51,a1480
chair223,c51,a1204
chair223,c51,a616
chair223,c51,a7850
chair223,c51,a9816
chair223,c51,a8587
chair223,c51,a3710
chair287,c51,a4100
chair287,c51,a7788
chair287,c51,a7102
chair287,c51,a8560
chair287,c51,a9983
chair287,c51,a5356
chair287,c51,a8894
chair287,c51,a9044
chair287,c51,a6620
chair287,c51,a10224
chair287,c51,a6063
chair287,c51,a997
chair287,c51,a4759
chair287,c51,a884
chair287,c51,a4724
chair287,c51,a5978
chair287,c51,a10213
chair287,c51,a7649
chair287,c51,a7776
chair287,c51,a10623
chair287,c51,a1308
chair287,c51,a9361
chair287,c51,a4860
chair287,c51,a1874
chair287,c51,a5638
chair287,c51,a933
chair287,c51,a134
chair287,c51,a1480
chair287,c51,a1204
chair287,c51,a616
chair287,c51,a7850
chair287,c51,a9816
chair287,c51,a8587
chair287,c51,a3710
chair404,c51,a4100
chair404,c51,a7788
chair404,c51,a7102
chair404,c51,a8560
chair404,c51,a9983
chair404,c51,a5356
chair404,c51,a8894
chair404,c51,a9044
chair404,c51,a6620
chair404,c51,a10224
chair404,c51,a6063
chair404,c51,a997
chair404,c51,a4759
chair404,c51,a884
chair404,c51,a4724
chair404,c51,a5978
chair404,c51,a10213
chair404,c51,a7649
chair404,c51,a7776
chair404,c51,a10623
chair404,c51,a1308
chair404,c51,a9361
chair404,c51,a4860
chair404,c51,a1874
chair404,c51,a5638
chair404,c51,a933
chair404,c51,a134
chair404,c51,a1480
chair404,c51,a1204
chair404,c51,a616
chair404,c51,a7850
chair404,c51,a9816
chair404,c51,a8587
chair404,c51,a3710
chair408,c51,a4100
chair408,c51,a7788
chair408,c51,a7102
chair408,c51,a8560
chair408,c51,a9983
chair408,c51,a5356
chair408,c51,a8894
chair408,c51,a9044
chair408,c51,a6620
chair408,c51,a10224
chair408,c51,a6063
chair408,c51,a997
chair408,c51,a4759
chair408,c51,a884
chair408,c51,a4724
chair408,c51,a5978
chair408,c51,a10213
chair408,c51,a7649
chair408,c51,a7776
chair408,c51,a10623
chair408,c51,a1308
chair408,c51,a9361
chair408,c51,a4860
chair408,c51,a1874
chair408,c51,a5638
chair408,c51,a933
chair408,c51,a134
chair408,c51,a1480
chair408,c51,a1204
chair408,c51,a616
chair408,c51,a7850
chair408,c51,a9816
chair408,c51,a8587
chair408,c51,a3710
chair412,c51,a4100
chair412,c51,a7788
chair412,c51,a7102
chair412,c51,a8560
chair412,c51,a9983
chair412,c51,a5356
chair412,c51,a8894
chair412,c51,a9044
chair412,c51,a6620
chair412,c51,a10224
chair412,c51,a6063
chair412,c51,a997
chair412,c51,a4759
chair412,c51,a884
chair412,c51,a4724
chair412,c51,a5978
chair412,c51,a10213
chair412,c51,a7649
chair412,c51,a7776
chair412,c51,a10623
chair412,c51,a1308
chair412,c51,a9361
chair412,c51,a4860
chair412,c51,a1874
chair412,c51,a5638
chair412,c51,a933
chair412,c51,a134
chair412,c51,a1480
chair412,c51,a1204
chair412,c51,a616
chair412,c51,a7850
chair412,c51,a9816
chair412,c51,a8587
chair412,c51,a3710
chair528,c51,a4100
chair528,c51,a7788
chair528,c51,a7102
chair528,c51,a8560
chair528,c51,a9983
chair528,c51,a5356
chair528,c51,a8894
chair528,c51,a9044
chair528,c51,a6620
chair528,c51,a10224
chair528,c51,a6063
chair528,c51,a997
chair528,c51,a4759
chair528,c51,a884
chair528,c51,a4724
chair528,c51,a5978
chair528,c51,a10213
chair528,c51,a7649
chair528,c51,a7776
chair528,c51,a10623
chair528,c51,a1308
chair528,c51,a9361
chair528,c51,a4860
chair528,c51,a1874
chair528,c51,a5638
chair528,c51,a933
chair528,c51,a134
chair528,c51,a1480
chair528,c51,a1204
chair528,c51,a616
chair528,c51,a7850
chair528,c51,a9816
chair528,c51,a8587
chair528,c51,a3710
chair558,c51,a4100
chair558,c51,a7788
chair558,c51,a7102
chair558,c51,a8560
chair558,c51,a9983
chair558,c51,a5356
chair558,c51,a8894
chair558,c51,a9044
chair558,c51,a6620
chair558,c51,a10224
chair558,c51,a6063
chair558,c51,a997
chair558,c51,a4759
chair558,c51,a884
chair558,c51,a4724
chair558,c51,a5978
chair558,c51,a10213
chair558,c51,a7649
chair558,c51,a7776
chair558,c51,a10623
chair558,c51,a1308
chair558,c51,a9361
chair558,c51,a4860
chair558,c51,a1874
chair558,c51,a5638
chair558,c51,a933
chair558,c51,a134
chair558,c51,a1480
chair558,c51,a1204
chair558,c51,a616
chair558,c51,a7850
chair558,c51,a9816
chair558,c51,a8587
chair558,c51,a3710
chair587,c51,a4100
chair587,c51,a7788
chair587,c51,a7102
chair587,c51,a8560
chair587,c51,a9983
chair587,c51,a5356
chair587,c51,a8894
chair587,c51,a9044
chair587,c51,a6620
chair587,c51,a10224
chair587,c51,a6063
chair587,c51,a997
chair587,c51,a4759
chair587,c51,a884
chair587,c51,a4724
chair587,c51,a5978
chair587,c51,a10213
chair587,c51,a7649
chair587,c51,a7776
chair587,c51,a10623
chair587,c51,a1308
chair587,c51,a9361
chair587,c51,a4860
chair587,c51,a1874
chair587,c51,a5638
chair587,c51,a933
chair587,c51,a134
chair587,c51,a1480
chair587,c51,a1204
chair587,c51,a616
chair587,c51,a7850
chair587,c51,a9816
chair587,c51,a8587
chair587,c51,a3710
chair863,c51,a4100
chair863,c51,a7788
chair863,c51,a7102
chair863,c51,a8560
chair863,c51,a9983
chair863,c51,a5356
chair863,c51,a8894
chair863,c51,a9044
chair863,c51,a6620
chair863,c51,a10224
chair863,c51,a6063
chair863,c51,a997
chair863,c51,a4759
chair863,c51,a884
chair863,c51,a4724
chair863,c51,a5978
chair863,c51,a10213
chair863,c51,a7649
chair863,c51,a7776
chair863,c51,a10623
chair863,c51,a1308
chair863,c51,a9361
chair863,c51,a4860
chair863,c51,a1874
chair863,c51,a5638
chair863,c51,a933
chair863,c51,a134
chair863,c51,a1480
chair863,c51,a1204
chair863,c51,a616
chair863,c51,a7850
chair863,c51,a9816
chair863,c51,a8587
chair863,c51,a3710
chair899,c51,a4100
chair899,c51,a7788
chair899,c51,a7102
chair899,c51,a8560
chair899,c51,a9983
chair899,c51,a5356
chair899,c51,a8894
chair899,c51,a9044
chair899,c51,a6620
chair899,c51,a10224
chair899,c51,a6063
chair899,c51,a997
chair899,c51,a4759
chair899,c51,a884
chair899,c51,a4724
chair899,c51,a5978
chair899,c51,a10213
chair899,c51,a7649
chair899,c51,a7776
chair899,c51,a10623
chair899,c51,a1308
chair899,c51,a9361
chair899,c51,a4860
chair899,c51,a1874
chair899,c51,a5638
chair899,c51,a933
chair899,c51,a134
chair899,c51,a1480
chair899,c51,a1204
chair899,c51,a616
chair899,c51,a7850
chair899,c51,a9816
chair899,c51,a8587
chair899,c51,a3710
chair979,c51,a4100
chair979,c51,a7788
chair979,c51,a7102
chair979,c51,a8560
chair979,c51,a9983
chair979,c51,a5356
chair979,c51,a8894
chair979,c51,a9044
chair979,c51,a6620
chair979,c51,a10224
chair979,c51,a6063
chair979,c51,a997
chair979,c51,a4759
chair979,c51,a884
chair979,c51,a4724
chair979,c51,a5978
chair979,c51,a10213
chair979,c51,a7649
chair979,c51,a7776
chair979,c51,a10623
chair979,c51,a1308
chair979,c51,a9361
chair979,c51,a4860
chair979,c51,a1874
chair979,c51,a5638
chair979,c51,a933
chair979,c51,a134
chair979,c51,a1480
chair979,c51,a1204
chair979,c51,a616
chair979,c51,a7850
chair979,c51,a9816
chair979,c51,a8587
chair979,c51,a3710
chair1041,c51,a4100
chair1041,c51,a7788
chair1041,c51,a7102
chair1041,c51,a8560
